,id,platnost_od,platnost_do,akceptovano,mena,cena_za_mwh
1561,2561,2022-01-01,2022-12-31,Ano,CZK,3193.799885313392
1562,2562,2022-01-01,2022-12-31,Ano,CZK,4301.181360323032
1563,2563,2022-01-01,2022-12-31,Ne,CZK,5248.315380654612
1564,2564,2022-01-01,2022-12-31,Ano,EUR,4487.435593931012
1565,2565,2022-01-01,2022-12-31,Ne,EUR,2533.9972765208727
1566,2566,2022-01-01,2022-12-31,Ne,CZK,4078.4202650272987
1567,2567,2022-01-01,2022-12-31,Ano,EUR,3080.2994075725846
1568,2568,2022-01-01,2022-12-31,Ano,CZK,5912.269130215269
1569,2569,2022-01-01,2022-12-31,Ano,EUR,3036.0061167881468
1570,2570,2022-01-01,2022-12-31,Ne,CZK,4514.43630932843
1571,2571,2022-01-01,2022-12-31,Ano,CZK,5374.968467960596
1572,2572,2022-01-01,2022-12-31,Ano,EUR,4560.603314277636
1573,2573,2022-01-01,2022-12-31,Ano,EUR,3818.3253960298834
1574,2574,2022-01-01,2022-12-31,Ano,EUR,3457.295068268507
1575,2575,2022-01-01,2022-12-31,Ano,EUR,5096.005157646939
1576,2576,2022-01-01,2022-12-31,Ne,EUR,3698.233046450374
1577,2577,2022-01-01,2022-12-31,Ne,CZK,4620.820243221517
1578,2578,2022-01-01,2022-12-31,Ano,EUR,5683.8544199752105
1579,2579,2022-01-01,2022-12-31,Ano,CZK,2979.466871176248
1580,2580,2022-01-01,2022-12-31,Ne,CZK,2165.096080274995
1581,2581,2022-01-01,2022-12-31,Ano,CZK,2792.5773091539977
1582,2582,2022-01-01,2022-12-31,Ano,CZK,2822.590554393651
1583,2583,2022-01-01,2022-12-31,Ano,CZK,3707.500315834546
1584,2584,2022-01-01,2022-12-31,Ne,CZK,2184.7897554257734
1585,2585,2022-01-01,2022-12-31,Ne,CZK,4816.713965762688
1586,2586,2022-01-01,2022-12-31,Ano,CZK,2230.0492548781435
1587,2587,2022-01-01,2022-12-31,Ano,CZK,5722.342192209651
1588,2588,2022-01-01,2022-12-31,Ne,CZK,2558.635350281415
1589,2589,2022-01-01,2022-12-31,Ano,CZK,2216.0545871332056
1590,2590,2022-01-01,2022-12-31,Ano,EUR,2663.410673903589
1591,2591,2022-01-01,2022-12-31,Ano,EUR,2486.136761540268
1592,2592,2022-01-01,2022-12-31,Ano,EUR,2912.6130582846213
1593,2593,2022-01-01,2022-12-31,Ano,EUR,2858.3632843475984
1594,2594,2022-01-01,2022-12-31,Ano,CZK,2009.290216053563
1595,2595,2022-01-01,2022-12-31,Ano,CZK,4949.576122996946
1596,2596,2022-01-01,2022-12-31,Ano,EUR,3315.5304491550933
1597,2597,2022-01-01,2022-12-31,Ano,CZK,5529.642534395654
1598,2598,2022-01-01,2022-12-31,Ano,EUR,5589.91860020071
1599,2599,2022-01-01,2022-12-31,Ano,CZK,3689.6141518959375
1600,2600,2022-01-01,2022-12-31,Ano,EUR,3611.725466660034
1601,2601,2022-01-01,2022-12-31,Ano,CZK,5871.004486855276
1602,2602,2022-01-01,2022-12-31,Ano,EUR,2358.6341854849125
1603,2603,2022-01-01,2022-12-31,Ne,EUR,2349.864548859361
1604,2604,2022-01-01,2022-12-31,Ne,CZK,2065.665188845345
1605,2605,2022-01-01,2022-12-31,Ano,CZK,4507.029572570194
1606,2606,2022-01-01,2022-12-31,Ano,CZK,4788.245922444906
1607,2607,2022-01-01,2022-12-31,Ano,EUR,3052.1484413560947
1608,2608,2022-01-01,2022-12-31,Ano,EUR,4693.688189739549
1609,2609,2022-01-01,2022-12-31,Ano,CZK,3531.014720494629
1610,2610,2022-01-01,2022-12-31,Ano,EUR,2279.9194091158965
1611,2611,2022-01-01,2022-12-31,Ano,CZK,3067.6612252670784
1612,2612,2022-01-01,2022-12-31,Ne,EUR,5972.285303690693
1613,2613,2022-01-01,2022-12-31,Ano,CZK,3293.021169804654
1614,2614,2022-01-01,2022-12-31,Ne,CZK,4501.6360403845165
1615,2615,2022-01-01,2022-12-31,Ano,EUR,4924.989122868954
1616,2616,2022-01-01,2022-12-31,Ne,CZK,1951.827198625184
1617,2617,2022-01-01,2022-12-31,Ano,CZK,5163.762869432545
1618,2618,2022-01-01,2022-12-31,Ano,EUR,2670.919153308485
1619,2619,2022-01-01,2022-12-31,Ano,EUR,4269.662090390968
1620,2620,2022-01-01,2022-12-31,Ano,CZK,5714.057478810759
1621,2621,2022-01-01,2022-12-31,Ano,EUR,5755.748128236174
1622,2622,2022-01-01,2022-12-31,Ano,CZK,5377.507821567129
1623,2623,2022-01-01,2022-12-31,Ano,EUR,3046.884035973433
1624,2624,2022-01-01,2022-12-31,Ano,CZK,1929.7719509676704
1625,2625,2022-01-01,2022-12-31,Ano,EUR,5516.823244688847
1626,2626,2022-01-01,2022-12-31,Ano,EUR,5834.069062446788
1627,2627,2022-01-01,2022-12-31,Ne,EUR,4839.253862143762
1628,2628,2022-01-01,2022-12-31,Ano,EUR,3347.8178758672393
1629,2629,2022-01-01,2022-12-31,Ano,CZK,5842.234475589944
1630,2630,2022-01-01,2022-12-31,Ano,EUR,2145.600101537651
1631,2631,2022-01-01,2022-12-31,Ano,CZK,2375.870690805577
1632,2632,2022-01-01,2022-12-31,Ano,EUR,5538.895786720294
1633,2633,2022-01-01,2022-12-31,Ano,CZK,4426.961813397036
1634,2634,2022-01-01,2022-12-31,Ne,EUR,4467.641412941219
1635,2635,2022-01-01,2022-12-31,Ano,CZK,3089.9454055882243
1636,2636,2022-01-01,2022-12-31,Ano,EUR,3084.132114543895
1637,2637,2022-01-01,2022-12-31,Ano,CZK,3470.851875270502
1638,2638,2022-01-01,2022-12-31,Ne,EUR,2513.6762311449256
1639,2639,2022-01-01,2022-12-31,Ano,CZK,2478.7402777425723
1640,2640,2022-01-01,2022-12-31,Ano,EUR,1951.5015829246772
1641,2641,2022-01-01,2022-12-31,Ano,CZK,2429.061390800335
1642,2642,2022-01-01,2022-12-31,Ano,CZK,2977.5352526707034
1643,2643,2022-01-01,2022-12-31,Ano,CZK,3363.116624177712
1644,2644,2022-01-01,2022-12-31,Ano,EUR,4556.23848941972
1645,2645,2022-01-01,2022-12-31,Ano,CZK,5310.253593053254
1646,2646,2022-01-01,2022-12-31,Ano,CZK,5976.498065677111
1647,2647,2022-01-01,2022-12-31,Ano,CZK,5998.575022610496
1648,2648,2022-01-01,2022-12-31,Ano,EUR,4765.672989034061
1649,2649,2022-01-01,2022-12-31,Ano,CZK,5329.078429221141
1650,2650,2022-01-01,2022-12-31,Ano,CZK,5146.398108090692
1651,2651,2022-01-01,2022-12-31,Ano,CZK,3794.1998844752666
1652,2652,2022-01-01,2022-12-31,Ano,CZK,2564.3027004210016
1653,2653,2022-01-01,2022-12-31,Ne,CZK,5737.445832829839
1654,2654,2022-01-01,2022-12-31,Ano,EUR,3629.4853784746692
1655,2655,2022-01-01,2022-12-31,Ano,CZK,5073.9794862419385
1656,2656,2022-01-01,2022-12-31,Ano,CZK,4584.463935974249
1657,2657,2022-01-01,2022-12-31,Ano,EUR,5065.71542932267
1658,2658,2022-01-01,2022-12-31,Ano,CZK,2994.4166349931365
1659,2659,2022-01-01,2022-12-31,Ne,EUR,3896.478289824461
1660,2660,2022-01-01,2022-12-31,Ano,CZK,4547.567825763034
1661,2661,2022-01-01,2022-12-31,Ano,CZK,3713.650630765128
1662,2662,2022-01-01,2022-12-31,Ano,CZK,3532.9623797236545
1663,2663,2022-01-01,2022-12-31,Ano,CZK,5091.222849930458
1664,2664,2022-01-01,2022-12-31,Ano,CZK,4862.399604754057
1665,2665,2022-01-01,2022-12-31,Ano,EUR,1864.1879086906756
1666,2666,2022-01-01,2022-12-31,Ano,EUR,3591.9863324969137
1667,2667,2022-01-01,2022-12-31,Ano,CZK,5955.6349803119965
1668,2668,2022-01-01,2022-12-31,Ano,CZK,3670.3924724602653
1669,2669,2022-01-01,2022-12-31,Ano,CZK,3248.868645378074
1670,2670,2022-01-01,2022-12-31,Ano,CZK,5383.181788599282
1671,2671,2022-01-01,2022-12-31,Ne,CZK,3913.6352222814835
1672,2672,2022-01-01,2022-12-31,Ano,EUR,4544.858755808209
1673,2673,2022-01-01,2022-12-31,Ano,CZK,5223.685026454581
1674,2674,2022-01-01,2022-12-31,Ano,CZK,2295.2891591573552
1675,2675,2022-01-01,2022-12-31,Ano,EUR,4070.1984091802733
1676,2676,2022-01-01,2022-12-31,Ano,CZK,5570.534218582296
1677,2677,2022-01-01,2022-12-31,Ano,CZK,5147.6796060682755
1678,2678,2022-01-01,2022-12-31,Ano,EUR,4372.284025993953
1679,2679,2022-01-01,2022-12-31,Ano,CZK,4671.696274942004
1680,2680,2022-01-01,2022-12-31,Ne,EUR,5106.292702549803
1681,2681,2022-01-01,2022-12-31,Ne,CZK,2866.003220110454
1682,2682,2022-01-01,2022-12-31,Ano,CZK,3102.391767616444
1683,2683,2022-01-01,2022-12-31,Ano,EUR,2340.7415058035995
1684,2684,2022-01-01,2022-12-31,Ano,CZK,1842.2948362300936
1685,2685,2022-01-01,2022-12-31,Ano,CZK,3496.181172275009
1686,2686,2022-01-01,2022-12-31,Ne,EUR,2892.734267556197
1687,2687,2022-01-01,2022-12-31,Ano,CZK,4345.453562601964
1688,2688,2022-01-01,2022-12-31,Ne,EUR,1908.2202053315764
1689,2689,2022-01-01,2022-12-31,Ano,EUR,2874.1260452584766
1690,2690,2022-01-01,2022-12-31,Ano,CZK,3794.134543363016
1691,2691,2022-01-01,2022-12-31,Ano,EUR,5808.500084338605
1692,2692,2022-01-01,2022-12-31,Ano,CZK,4106.820084865531
1693,2693,2022-01-01,2022-12-31,Ano,CZK,2403.3837210718552
1694,2694,2022-01-01,2022-12-31,Ano,CZK,5287.774287652442
1695,2695,2022-01-01,2022-12-31,Ano,EUR,2948.4275582446016
1696,2696,2022-01-01,2022-12-31,Ano,CZK,5481.974237856182
1697,2697,2022-01-01,2022-12-31,Ano,CZK,2831.161651561337
1698,2698,2022-01-01,2022-12-31,Ano,CZK,3153.950806889663
1699,2699,2022-01-01,2022-12-31,Ano,CZK,2430.9899623091906
1700,2700,2022-01-01,2022-12-31,Ano,CZK,4326.697336269621
1701,2701,2022-01-01,2022-12-31,Ano,EUR,3089.4981157011644
1702,2702,2022-01-01,2022-12-31,Ano,CZK,5002.136688066315
1703,2703,2022-01-01,2022-12-31,Ano,CZK,5128.378882393548
1704,2704,2022-01-01,2022-12-31,Ano,EUR,4239.217684370684
1705,2705,2022-01-01,2022-12-31,Ano,CZK,5364.181314684707
1706,2706,2022-01-01,2022-12-31,Ne,EUR,3103.507294066698
1707,2707,2022-01-01,2022-12-31,Ano,CZK,3692.909449947153
1708,2708,2022-01-01,2022-12-31,Ano,EUR,3188.6656650078285
1709,2709,2022-01-01,2022-12-31,Ano,CZK,4643.456227839517
1710,2710,2022-01-01,2022-12-31,Ano,CZK,2179.35910977217
1711,2711,2022-01-01,2022-12-31,Ano,CZK,2803.758451408532
1712,2712,2022-01-01,2022-12-31,Ano,EUR,2097.495856132923
1713,2713,2022-01-01,2022-12-31,Ano,EUR,5808.180057276781
1714,2714,2022-01-01,2022-12-31,Ano,CZK,3587.370817097646
1715,2715,2022-01-01,2022-12-31,Ano,CZK,5928.694843436596
1716,2716,2022-01-01,2022-12-31,Ano,EUR,4654.016347680601
1717,2717,2022-01-01,2022-12-31,Ano,CZK,2351.4315775427954
1718,2718,2022-01-01,2022-12-31,Ano,CZK,3199.6432605825953
1719,2719,2022-01-01,2022-12-31,Ano,CZK,3461.7511345804123
1720,2720,2022-01-01,2022-12-31,Ano,CZK,4343.819468925194
1721,2721,2022-01-01,2022-12-31,Ano,CZK,3077.376712885338
1722,2722,2022-01-01,2022-12-31,Ano,CZK,3975.4299666896122
1723,2723,2022-01-01,2022-12-31,Ne,EUR,4945.561230993875
1724,2724,2022-01-01,2022-12-31,Ano,CZK,3423.211166983104
1725,2725,2022-01-01,2022-12-31,Ano,CZK,5391.715999309128
1726,2726,2022-01-01,2022-12-31,Ne,EUR,1816.6327081518675
1727,2727,2022-01-01,2022-12-31,Ano,CZK,3727.3788655048293
1728,2728,2022-01-01,2022-12-31,Ano,EUR,3609.394836225195
1729,2729,2022-01-01,2022-12-31,Ano,CZK,2203.916809182744
1730,2730,2022-01-01,2022-12-31,Ano,CZK,3113.6991466586915
1731,2731,2022-01-01,2022-12-31,Ano,CZK,3614.3230150891513
1732,2732,2022-01-01,2022-12-31,Ano,CZK,5397.928891556019
1733,2733,2022-01-01,2022-12-31,Ano,CZK,2039.4742769441514
1734,2734,2022-01-01,2022-12-31,Ano,EUR,3774.0785596814585
1735,2735,2022-01-01,2022-12-31,Ano,EUR,4434.454742842465
1736,2736,2022-01-01,2022-12-31,Ano,CZK,2185.7974612146763
1737,2737,2022-01-01,2022-12-31,Ano,EUR,4500.104148764925
1738,2738,2022-01-01,2022-12-31,Ne,CZK,3902.532664282762
1739,2739,2022-01-01,2022-12-31,Ano,CZK,2142.9790203679377
1740,2740,2022-01-01,2022-12-31,Ne,CZK,4588.080120862948
1741,2741,2022-01-01,2022-12-31,Ano,EUR,5451.489782092491
1742,2742,2022-01-01,2022-12-31,Ano,CZK,1815.477749517269
1743,2743,2022-01-01,2022-12-31,Ano,EUR,4053.039322722642
1744,2744,2022-01-01,2022-12-31,Ano,CZK,3959.94436930578
1745,2745,2022-01-01,2022-12-31,Ano,CZK,3888.917234046729
1746,2746,2022-01-01,2022-12-31,Ne,CZK,4328.037396096908
1747,2747,2022-01-01,2022-12-31,Ano,EUR,5224.354864911303
1748,2748,2022-01-01,2022-12-31,Ne,EUR,2962.603310606465
1749,2749,2022-01-01,2022-12-31,Ano,EUR,3720.2809743804173
1750,2750,2022-01-01,2022-12-31,Ano,CZK,2938.077223557704
1751,2751,2022-01-01,2022-12-31,Ano,CZK,4829.837008291652
1752,2752,2022-01-01,2022-12-31,Ano,CZK,3318.693084246357
1753,2753,2022-01-01,2022-12-31,Ano,CZK,4698.070943329885
1754,2754,2022-01-01,2022-12-31,Ano,CZK,3215.177416670158
1755,2755,2022-01-01,2022-12-31,Ano,EUR,5993.759859782487
1756,2756,2022-01-01,2022-12-31,Ano,CZK,3027.9780325606607
1757,2757,2022-01-01,2022-12-31,Ano,CZK,2222.4532166522154
1758,2758,2022-01-01,2022-12-31,Ano,EUR,5585.8061361714235
1759,2759,2022-01-01,2022-12-31,Ano,EUR,3646.334991016034
1760,2760,2022-01-01,2022-12-31,Ano,CZK,5773.4295498469155
1761,2761,2022-01-01,2022-12-31,Ano,CZK,3299.75291459449
1762,2762,2022-01-01,2022-12-31,Ano,EUR,2444.084166613736
1763,2763,2022-01-01,2022-12-31,Ano,CZK,4265.740256138578
1764,2764,2022-01-01,2022-12-31,Ano,CZK,2489.5312193495965
1765,2765,2022-01-01,2022-12-31,Ano,EUR,1915.9583286727752
1766,2766,2022-01-01,2022-12-31,Ano,EUR,5239.694879553836
1767,2767,2022-01-01,2022-12-31,Ano,CZK,2969.6774352232096
1768,2768,2022-01-01,2022-12-31,Ano,EUR,3708.95873693708
1769,2769,2022-01-01,2022-12-31,Ano,CZK,3046.5526609517947
1770,2770,2022-01-01,2022-12-31,Ano,CZK,2263.358167541829
1771,2771,2022-01-01,2022-12-31,Ano,EUR,3787.638567407462
1772,2772,2022-01-01,2022-12-31,Ano,CZK,4533.517275198873
1773,2773,2022-01-01,2022-12-31,Ano,CZK,5656.722605772941
1774,2774,2022-01-01,2022-12-31,Ano,CZK,4139.842927593763
1775,2775,2022-01-01,2022-12-31,Ne,CZK,4944.796308182818
1776,2776,2022-01-01,2022-12-31,Ne,CZK,2758.876120911577
1777,2777,2022-01-01,2022-12-31,Ano,EUR,5912.007409055888
1778,2778,2022-01-01,2022-12-31,Ano,EUR,3017.4076499254597
1779,2779,2022-01-01,2022-12-31,Ano,CZK,5765.6023992977825
1780,2780,2022-01-01,2022-12-31,Ne,CZK,2654.91638042785
1781,2781,2022-01-01,2022-12-31,Ano,CZK,1951.7423596531494
1782,2782,2022-01-01,2022-12-31,Ano,EUR,2398.732327973989
1783,2783,2022-01-01,2022-12-31,Ano,EUR,2365.544977299215
1784,2784,2022-01-01,2022-12-31,Ano,EUR,4532.994518861671
1785,2785,2022-01-01,2022-12-31,Ano,EUR,3546.2697205697086
1786,2786,2022-01-01,2022-12-31,Ne,CZK,3488.240079837141
1787,2787,2022-01-01,2022-12-31,Ano,CZK,2112.182956189602
1788,2788,2022-01-01,2022-12-31,Ano,CZK,4594.216260897909
1789,2789,2022-01-01,2022-12-31,Ano,EUR,2587.0551904258095
1790,2790,2022-01-01,2022-12-31,Ano,CZK,2756.6003329963582
1791,2791,2022-01-01,2022-12-31,Ano,EUR,2351.3628570274045
1792,2792,2022-01-01,2022-12-31,Ano,CZK,5563.321929904223
1793,2793,2022-01-01,2022-12-31,Ano,CZK,3378.6647861258216
1794,2794,2022-01-01,2022-12-31,Ano,EUR,4526.612356776273
1795,2795,2022-01-01,2022-12-31,Ano,CZK,2439.899267515843
1796,2796,2022-01-01,2022-12-31,Ano,CZK,3940.841051010944
1797,2797,2022-01-01,2022-12-31,Ano,CZK,2267.357977219215
1798,2798,2022-01-01,2022-12-31,Ano,CZK,5794.520091296744
1799,2799,2022-01-01,2022-12-31,Ano,CZK,2057.057518517087
1800,2800,2022-01-01,2022-12-31,Ano,EUR,2280.9464738597685
1801,2801,2022-01-01,2022-12-31,Ne,CZK,4234.595033139871
1802,2802,2022-01-01,2022-12-31,Ne,EUR,4570.172676347447
1803,2803,2022-01-01,2022-12-31,Ano,CZK,5316.320882150574
1804,2804,2022-01-01,2022-12-31,Ano,EUR,2808.5452329208492
1805,2805,2022-01-01,2022-12-31,Ano,CZK,3657.0399368101935
1806,2806,2022-01-01,2022-12-31,Ano,CZK,1882.2109156110844
1807,2807,2022-01-01,2022-12-31,Ano,CZK,3426.023533443008
1808,2808,2022-01-01,2022-12-31,Ano,EUR,2752.2676741000655
1809,2809,2022-01-01,2022-12-31,Ano,CZK,2728.639808506967
1810,2810,2022-01-01,2022-12-31,Ano,EUR,5051.669497061097
1811,2811,2022-01-01,2022-12-31,Ano,CZK,2811.0967865765333
1812,2812,2022-01-01,2022-12-31,Ano,CZK,3906.7016745078995
1813,2813,2022-01-01,2022-12-31,Ano,CZK,5595.803111410631
1814,2814,2022-01-01,2022-12-31,Ano,CZK,4826.8466151241055
1815,2815,2022-01-01,2022-12-31,Ano,CZK,2079.078194591468
1816,2816,2022-01-01,2022-12-31,Ano,CZK,3475.328700746665
1817,2817,2022-01-01,2022-12-31,Ano,CZK,4600.309642748678
1818,2818,2022-01-01,2022-12-31,Ano,CZK,5524.169678321543
1819,2819,2022-01-01,2022-12-31,Ne,EUR,2270.4589002200796
1820,2820,2022-01-01,2022-12-31,Ano,CZK,5091.5197988867185
1821,2821,2022-01-01,2022-12-31,Ano,EUR,3642.240135041478
1822,2822,2022-01-01,2022-12-31,Ano,EUR,4473.991776191573
1823,2823,2022-01-01,2022-12-31,Ne,CZK,3272.0563009430016
1824,2824,2022-01-01,2022-12-31,Ano,CZK,4347.007804329335
1825,2825,2022-01-01,2022-12-31,Ano,EUR,3554.310348836837
1826,2826,2022-01-01,2022-12-31,Ne,EUR,3578.5284847502353
1827,2827,2022-01-01,2022-12-31,Ano,CZK,4689.584592098293
1828,2828,2022-01-01,2022-12-31,Ano,EUR,3814.5643289558084
1829,2829,2022-01-01,2022-12-31,Ne,CZK,2748.5592679422466
1830,2830,2022-01-01,2022-12-31,Ano,CZK,5027.785044326404
1831,2831,2022-01-01,2022-12-31,Ano,CZK,1959.090142835717
1832,2832,2022-01-01,2022-12-31,Ne,CZK,2512.9768183915185
1833,2833,2022-01-01,2022-12-31,Ano,CZK,5500.4383255745715
1834,2834,2022-01-01,2022-12-31,Ano,EUR,2591.6283386143605
1835,2835,2022-01-01,2022-12-31,Ano,CZK,4475.515957945523
1836,2836,2022-01-01,2022-12-31,Ne,CZK,4578.52362317651
1837,2837,2022-01-01,2022-12-31,Ano,CZK,4479.241371261289
1838,2838,2022-01-01,2022-12-31,Ano,CZK,5718.146924372162
1839,2839,2022-01-01,2022-12-31,Ano,CZK,2997.6273349439857
1840,2840,2022-01-01,2022-12-31,Ano,EUR,4608.248108318854
1841,2841,2022-01-01,2022-12-31,Ano,CZK,5866.624459826021
1842,2842,2022-01-01,2022-12-31,Ne,EUR,5377.765100747281
1843,2843,2022-01-01,2022-12-31,Ano,CZK,3850.9334963841243
1844,2844,2022-01-01,2022-12-31,Ano,EUR,5729.503220048971
1845,2845,2022-01-01,2022-12-31,Ano,CZK,2039.247496557064
1846,2846,2022-01-01,2022-12-31,Ano,EUR,4208.247642819406
1847,2847,2022-01-01,2022-12-31,Ano,CZK,2938.2770816693073
1848,2848,2022-01-01,2022-12-31,Ano,CZK,4994.472073565907
1849,2849,2022-01-01,2022-12-31,Ano,EUR,4910.420506911449
1850,2850,2022-01-01,2022-12-31,Ano,CZK,2348.4605475962744
1851,2851,2022-01-01,2022-12-31,Ano,CZK,2104.4300658026064
1852,2852,2022-01-01,2022-12-31,Ano,CZK,2171.9388158278566
1853,2853,2022-01-01,2022-12-31,Ano,CZK,1863.6281174937471
1854,2854,2022-01-01,2022-12-31,Ano,EUR,2069.788700113738
1855,2855,2022-01-01,2022-12-31,Ano,EUR,2397.878586886466
1856,2856,2022-01-01,2022-12-31,Ne,EUR,5648.0781987285245
1857,2857,2022-01-01,2022-12-31,Ano,EUR,2262.999494685817
1858,2858,2022-01-01,2022-12-31,Ano,CZK,5787.320322804282
1859,2859,2022-01-01,2022-12-31,Ano,CZK,4470.107205519512
1860,2860,2022-01-01,2022-12-31,Ano,CZK,5795.423700281221
1861,2861,2022-01-01,2022-12-31,Ano,CZK,3572.161876140105
1862,2862,2022-01-01,2022-12-31,Ano,CZK,2375.292545012884
1863,2863,2022-01-01,2022-12-31,Ano,CZK,2350.345215182522
1864,2864,2022-01-01,2022-12-31,Ano,CZK,3398.7119508857377
1865,2865,2022-01-01,2022-12-31,Ano,CZK,2544.676991026367
1866,2866,2022-01-01,2022-12-31,Ano,EUR,2105.3388467361488
1867,2867,2022-01-01,2022-12-31,Ne,EUR,4369.783729503841
1868,2868,2022-01-01,2022-12-31,Ano,CZK,5424.523163698503
1869,2869,2022-01-01,2022-12-31,Ano,CZK,2560.918819288011
1870,2870,2022-01-01,2022-12-31,Ano,CZK,2200.6800251943046
1871,2871,2022-01-01,2022-12-31,Ano,CZK,4147.820127261351
1872,2872,2022-01-01,2022-12-31,Ano,CZK,2614.1223002110005
1873,2873,2022-01-01,2022-12-31,Ne,CZK,2014.4432755300668
1874,2874,2022-01-01,2022-12-31,Ne,CZK,1992.5068930597893
1875,2875,2022-01-01,2022-12-31,Ne,CZK,5155.00300071406
1876,2876,2022-01-01,2022-12-31,Ano,EUR,2482.826856639358
1877,2877,2022-01-01,2022-12-31,Ano,CZK,2351.043757654834
1878,2878,2022-01-01,2022-12-31,Ano,EUR,4662.484985493941
1879,2879,2022-01-01,2022-12-31,Ano,EUR,3416.5831844884924
1880,2880,2022-01-01,2022-12-31,Ano,CZK,3705.09344724353
1881,2881,2022-01-01,2022-12-31,Ano,CZK,3971.3113730122527
1882,2882,2022-01-01,2022-12-31,Ano,CZK,3143.668182094092
1883,2883,2022-01-01,2022-12-31,Ano,EUR,3882.7992670223557
1884,2884,2022-01-01,2022-12-31,Ano,EUR,5555.216157483381
1885,2885,2022-01-01,2022-12-31,Ne,EUR,2952.744411854391
1886,2886,2022-01-01,2022-12-31,Ano,CZK,5888.181799573385
1887,2887,2022-01-01,2022-12-31,Ano,EUR,3361.2100078525286
1888,2888,2022-01-01,2022-12-31,Ano,CZK,2662.706415844385
1889,2889,2022-01-01,2022-12-31,Ano,CZK,3917.1177201319415
1890,2890,2022-01-01,2022-12-31,Ano,EUR,2838.9056537505026
1891,2891,2022-01-01,2022-12-31,Ano,CZK,2477.810083723318
1892,2892,2022-01-01,2022-12-31,Ano,CZK,5412.253166741342
1893,2893,2022-01-01,2022-12-31,Ano,CZK,4547.980418595094
1894,2894,2022-01-01,2022-12-31,Ano,CZK,4374.042786066841
1895,2895,2022-01-01,2022-12-31,Ano,EUR,5178.397719717453
1896,2896,2022-01-01,2022-12-31,Ano,CZK,3204.056208043985
1897,2897,2022-01-01,2022-12-31,Ano,CZK,2436.1507932129252
1898,2898,2022-01-01,2022-12-31,Ano,CZK,4599.510664686193
1899,2899,2022-01-01,2022-12-31,Ano,CZK,3183.4573561489615
1900,2900,2022-01-01,2022-12-31,Ano,CZK,1935.9360212028266
1901,2901,2022-01-01,2022-12-31,Ano,EUR,5178.899655988249
1902,2902,2022-01-01,2022-12-31,Ano,CZK,2485.7539479040547
1903,2903,2022-01-01,2022-12-31,Ano,CZK,3369.926064178334
1904,2904,2022-01-01,2022-12-31,Ne,EUR,5058.94230425085
1905,2905,2022-01-01,2022-12-31,Ano,CZK,3650.29913427957
1906,2906,2022-01-01,2022-12-31,Ano,EUR,2350.3373661856403
1907,2907,2022-01-01,2022-12-31,Ano,EUR,2058.6434084348484
1908,2908,2022-01-01,2022-12-31,Ano,CZK,4564.7508281874125
1909,2909,2022-01-01,2022-12-31,Ano,EUR,4045.1185455684727
1910,2910,2022-01-01,2022-12-31,Ano,CZK,4492.842736056218
1911,2911,2022-01-01,2022-12-31,Ano,EUR,4037.766846441881
1912,2912,2022-01-01,2022-12-31,Ano,EUR,3128.9888692310533
1913,2913,2022-01-01,2022-12-31,Ano,CZK,4287.5176332787405
1914,2914,2022-01-01,2022-12-31,Ano,CZK,5509.545171073156
1915,2915,2022-01-01,2022-12-31,Ne,CZK,3139.4625367878652
1916,2916,2022-01-01,2022-12-31,Ano,CZK,5374.8116000579885
1917,2917,2022-01-01,2022-12-31,Ano,CZK,2040.7931933096304
1918,2918,2022-01-01,2022-12-31,Ano,CZK,4686.213100732944
1919,2919,2022-01-01,2022-12-31,Ne,CZK,5248.664456084827
1920,2920,2022-01-01,2022-12-31,Ano,CZK,2325.1142383863807
1921,2921,2022-01-01,2022-12-31,Ano,CZK,2285.1619269212565
1922,2922,2022-01-01,2022-12-31,Ano,CZK,5707.039855479883
1923,2923,2022-01-01,2022-12-31,Ano,CZK,2828.832961119052
1924,2924,2022-01-01,2022-12-31,Ano,CZK,2570.0223349442763
1925,2925,2022-01-01,2022-12-31,Ano,CZK,2597.365101501271
1926,2926,2022-01-01,2022-12-31,Ano,EUR,1907.8035259011285
1927,2927,2022-01-01,2022-12-31,Ano,CZK,2074.6995361081636
1928,2928,2022-01-01,2022-12-31,Ano,CZK,3952.6960620653153
1929,2929,2022-01-01,2022-12-31,Ano,CZK,3264.0440027263885
1930,2930,2022-01-01,2022-12-31,Ano,EUR,1873.1349571240673
1931,2931,2022-01-01,2022-12-31,Ano,EUR,4618.456754290446
1932,2932,2022-01-01,2022-12-31,Ne,CZK,3215.4875415000006
1933,2933,2022-01-01,2022-12-31,Ano,EUR,4863.632843622794
1934,2934,2022-01-01,2022-12-31,Ano,CZK,3333.899323075722
1935,2935,2022-01-01,2022-12-31,Ano,EUR,2139.6387889560215
1936,2936,2022-01-01,2022-12-31,Ano,EUR,4358.915542839361
1937,2937,2022-01-01,2022-12-31,Ano,EUR,5326.253882794286
1938,2938,2022-01-01,2022-12-31,Ano,CZK,5381.824281831955
1939,2939,2022-01-01,2022-12-31,Ano,CZK,5503.790782414706
1940,2940,2022-01-01,2022-12-31,Ano,CZK,3881.8073428257408
1941,2941,2022-01-01,2022-12-31,Ano,CZK,1964.1304635235133
1942,2942,2022-01-01,2022-12-31,Ano,CZK,4115.394381794815
1943,2943,2022-01-01,2022-12-31,Ano,CZK,4281.290262196821
1944,2944,2022-01-01,2022-12-31,Ano,CZK,5919.278730224629
